row_id,original_log,datetime,user_id,transaction_type,amount,currency,location,device
6894,10/06/2025 06:34:29 ::: user1098 *** WITHDRAWAL ::: amt:2707.23£ @ Birmingham <iPhone 13>,2025-06-10 06:34:29,user1098,withdrawal,2707.23,GBP,Birmingham,iPhone 13
6895,usr:user1089|top-up|£4962.04|Glasgow|2025-07-26 12:38:12|Xiaomi Mi 11,2025-07-26 12:38:12,user1089,top-up,4962.04,GBP,Glasgow,Xiaomi Mi 11
6896,2025-06-02 16:30:22 | user: user1018 | txn: debit of £1241.27 from Birmingham | device: None,2025-06-02 16:30:22,user1018,debit,1241.27,GBP,Birmingham,Unknown
6897,usr:user1077|deposit|€730.81|Leeds|2025-07-31 09:48:20|None,2025-07-31 09:48:20,user1077,deposit,730.81,EUR,Leeds,Unknown
6898,08/07/2025 16:42:20 ::: user1054 *** CASHOUT ::: amt:3143.91£ @ Birmingham <Huawei P30>,2025-07-08 16:42:20,user1054,cashout,3143.91,GBP,Birmingham,Huawei P30
6899,2025-06-28 12:47:17 | user: user1029 | txn: refund of €2197.15 from None | device: iPhone 13,2025-06-28 12:47:17,user1029,refund,2197.15,EUR,Unknown,iPhone 13
6900,2025-07-09 19:15:53::user1072::deposit::3001.36::London::Samsung Galaxy S10,2025-07-09 19:15:53,user1072,deposit,3001.36,GBP,London,Samsung Galaxy S10
6901,20/07/2025 16:16:28 ::: user1048 *** PURCHASE ::: amt:2008.66£ @ Birmingham <None>,2025-07-20 16:16:28,user1048,purchase,2008.66,GBP,Birmingham,Unknown
6902,2025-07-20 15:57:32 - user=user1069 - action=debit $898.52 - ATM: London - device=Huawei P30,2025-07-20 15:57:32,user1069,debit,898.52,USD,London,Huawei P30
6903,2025-07-21 04:00:12 >> [user1021] did top-up - amt=€2665.87 - Leeds // dev:Xiaomi Mi 11,2025-07-21 04:00:12,user1021,top_up,2665.87,EUR,Leeds,Xiaomi Mi 11
6904,user1089 2025-07-21 10:25:58 refund 3333.88 None iPhone 13,2025-07-21 10:25:58,user1089,refund,3333.88,GBP,Unknown,iPhone 13
6905,18/07/2025 03:54:53 ::: user1025 *** TOP-UP ::: amt:3059.49€ @ Manchester <None>,2025-07-18 03:54:53,user1025,top-up,3059.49,EUR,Manchester,Unknown
6906,2025-07-30 04:14:47 | user: user1053 | txn: refund of £1115.92 from None | device: Huawei P30,2025-07-30 04:14:47,user1053,refund,1115.92,GBP,Unknown,Huawei P30
6907,2025-06-17 03:32:32 - user=user1019 - action=withdrawal €3500.02 - ATM: London - device=iPhone 13,2025-06-17 03:32:32,user1019,withdrawal,3500.02,EUR,London,iPhone 13
6908,usr:user1014|cashout|£1240.83|Liverpool|2025-06-08 09:35:29|Huawei P30,2025-06-08 09:35:29,user1014,cashout,1240.83,GBP,Liverpool,Huawei P30
6909,2025-06-23 17:50:47::user1076::deposit::3209.02::Birmingham::Nokia 3310,2025-06-23 17:50:47,user1076,deposit,3209.02,GBP,Birmingham,Nokia 3310
6910,2025-07-30 04:26:18 >> [user1004] did debit - amt=$2990.97 - Cardiff // dev:Nokia 3310,2025-07-30 04:26:18,user1004,debit,2990.97,USD,Cardiff,Nokia 3310
6911,usr:user1034|withdrawal|£4462.64|Cardiff|2025-06-21 01:38:36|Huawei P30,2025-06-21 01:38:36,user1034,withdrawal,4462.64,GBP,Cardiff,Huawei P30
6912,2025-06-28 01:17:42::user1094::deposit::168.26::Leeds::None,2025-06-28 01:17:42,user1094,deposit,168.26,GBP,Leeds,Unknown
6913,2025-07-10 19:01:14 >> [user1034] did deposit - amt=€3014.79 - Glasgow // dev:Samsung Galaxy S10,2025-07-10 19:01:14,user1034,deposit,3014.79,EUR,Glasgow,Samsung Galaxy S10
6914,user1064 2025-06-20 07:19:44 cashout 2353.72 Leeds Nokia 3310,2025-06-20 07:19:44,user1064,cashout,2353.72,GBP,Leeds,Nokia 3310
6915,2025-07-16 21:28:29 | user: user1098 | txn: withdrawal of €3811.5 from Glasgow | device: Pixel 6,2025-07-16 21:28:29,user1098,withdrawal,3811.5,EUR,Glasgow,Pixel 6
6916,user1040 2025-06-24 08:36:59 top-up 15.57 London Pixel 6,2025-06-24 08:36:59,user1040,top-up,15.57,GBP,London,Pixel 6
6917,2025-06-20 05:08:53 - user=user1084 - action=withdrawal £2579.95 - ATM: Leeds - device=Xiaomi Mi 11,2025-06-20 05:08:53,user1084,withdrawal,2579.95,GBP,Leeds,Xiaomi Mi 11
6918,2025-06-20 16:34:18 | user: user1075 | txn: deposit of $2208.62 from Birmingham | device: iPhone 13,2025-06-20 16:34:18,user1075,deposit,2208.62,USD,Birmingham,iPhone 13
6919,2025-06-25 22:36:29 >> [user1020] did transfer - amt=£4148.44 - Leeds // dev:Huawei P30,2025-06-25 22:36:29,user1020,transfer,4148.44,GBP,Leeds,Huawei P30
6920,2025-07-20 21:16:27::user1097::debit::1447.23::Birmingham::Pixel 6,2025-07-20 21:16:27,user1097,debit,1447.23,GBP,Birmingham,Pixel 6
6921,user1092 2025-06-29 00:27:25 purchase 2970.15 Birmingham Nokia 3310,2025-06-29 00:27:25,user1092,purchase,2970.15,GBP,Birmingham,Nokia 3310
6922,2025-06-06 08:08:43 | user: user1059 | txn: cashout of €4966.29 from Glasgow | device: Samsung Galaxy S10,2025-06-06 08:08:43,user1059,cashout,4966.29,EUR,Glasgow,Samsung Galaxy S10
6923,28/06/2025 17:07:30 ::: user1053 *** DEBIT ::: amt:3693.17£ @ Glasgow <Pixel 6>,2025-06-28 17:07:30,user1053,debit,3693.17,GBP,Glasgow,Pixel 6
6924,2025-07-03 22:15:04 - user=user1020 - action=top-up €4588.82 - ATM: Manchester - device=iPhone 13,2025-07-03 22:15:04,user1020,top-up,4588.82,EUR,Manchester,iPhone 13
6925,2025-07-19 00:37:26 - user=user1019 - action=debit £2317.36 - ATM: Birmingham - device=Nokia 3310,2025-07-19 00:37:26,user1019,debit,2317.36,GBP,Birmingham,Nokia 3310
6926,31/07/2025 03:37:58 ::: user1074 *** WITHDRAWAL ::: amt:2249.77€ @ Cardiff <Huawei P30>,2025-07-31 03:37:58,user1074,withdrawal,2249.77,EUR,Cardiff,Huawei P30
6927,usr:user1024|cashout|€2342.01|London|2025-06-23 07:45:30|iPhone 13,2025-06-23 07:45:30,user1024,cashout,2342.01,EUR,London,iPhone 13
6928,2025-06-24 04:05:34::user1087::transfer::4022.58::None::Xiaomi Mi 11,2025-06-24 04:05:34,user1087,transfer,4022.58,GBP,Unknown,Xiaomi Mi 11
6929,2025-06-15 08:44:21::user1058::deposit::918.94::Cardiff::Nokia 3310,2025-06-15 08:44:21,user1058,deposit,918.94,GBP,Cardiff,Nokia 3310
6930,user1074 2025-07-11 05:57:32 refund 3987.33 Birmingham iPhone 13,2025-07-11 05:57:32,user1074,refund,3987.33,GBP,Birmingham,iPhone 13
6931,2025-06-14 22:38:00 - user=user1004 - action=refund €2868.67 - ATM: London - device=Nokia 3310,2025-06-14 22:38:00,user1004,refund,2868.67,EUR,London,Nokia 3310
6932,usr:user1087|refund|€141.23|London|2025-07-21 20:57:42|Huawei P30,2025-07-21 20:57:42,user1087,refund,141.23,EUR,London,Huawei P30
6933,2025-06-03 16:45:55::user1087::refund::1556.99::Leeds::Samsung Galaxy S10,2025-06-03 16:45:55,user1087,refund,1556.99,GBP,Leeds,Samsung Galaxy S10
6934,2025-06-24 18:18:58 >> [user1020] did deposit - amt=£2105.6 - None // dev:Nokia 3310,2025-06-24 18:18:58,user1020,deposit,2105.6,GBP,Unknown,Nokia 3310
6935,user1014 2025-06-11 08:11:52 withdrawal 2287.98 Leeds Pixel 6,2025-06-11 08:11:52,user1014,withdrawal,2287.98,GBP,Leeds,Pixel 6
6936,2025-07-07 01:00:17 | user: user1063 | txn: top-up of $3508.15 from Cardiff | device: Samsung Galaxy S10,2025-07-07 01:00:17,user1063,top-up,3508.15,USD,Cardiff,Samsung Galaxy S10
6937,27/07/2025 08:13:28 ::: user1003 *** CASHOUT ::: amt:4605.41$ @ Manchester <iPhone 13>,2025-07-27 08:13:28,user1003,cashout,4605.41,USD,Manchester,iPhone 13
6938,2025-07-23 05:57:38 >> [user1084] did top-up - amt=$3785.77 - None // dev:None,2025-07-23 05:57:38,user1084,top_up,3785.77,USD,Unknown,Unknown
6939,user1069 2025-07-23 15:22:52 deposit 2844.53 None iPhone 13,2025-07-23 15:22:52,user1069,deposit,2844.53,GBP,Unknown,iPhone 13
6940,30/06/2025 18:44:38 ::: user1028 *** TRANSFER ::: amt:1032.38€ @ Glasgow <Huawei P30>,2025-06-30 18:44:38,user1028,transfer,1032.38,EUR,Glasgow,Huawei P30
6941,user1087 2025-07-01 11:55:09 withdrawal 425.25 None Samsung Galaxy S10,2025-07-01 11:55:09,user1087,withdrawal,425.25,GBP,Unknown,Samsung Galaxy S10
6942,user1085 2025-07-21 14:43:44 top-up 2525.17 Liverpool Nokia 3310,2025-07-21 14:43:44,user1085,top-up,2525.17,GBP,Liverpool,Nokia 3310
6943,2025-06-14 02:48:04 >> [user1014] did deposit - amt=€3357.91 - Liverpool // dev:Samsung Galaxy S10,2025-06-14 02:48:04,user1014,deposit,3357.91,EUR,Liverpool,Samsung Galaxy S10
6944,2025-07-30 07:30:45::user1087::transfer::3218.57::London::Samsung Galaxy S10,2025-07-30 07:30:45,user1087,transfer,3218.57,GBP,London,Samsung Galaxy S10
6945,usr:user1014|purchase|€216.4|Leeds|2025-07-08 11:02:32|Xiaomi Mi 11,2025-07-08 11:02:32,user1014,purchase,216.4,EUR,Leeds,Xiaomi Mi 11
6946,2025-07-19 10:08:21 >> [user1035] did debit - amt=€470.36 - Birmingham // dev:Samsung Galaxy S10,2025-07-19 10:08:21,user1035,debit,470.36,EUR,Birmingham,Samsung Galaxy S10
6947,user1089 2025-07-22 01:10:48 deposit 1701.27 Glasgow Huawei P30,2025-07-22 01:10:48,user1089,deposit,1701.27,GBP,Glasgow,Huawei P30
6948,2025-06-30 10:41:22::user1073::purchase::1189.53::Liverpool::iPhone 13,2025-06-30 10:41:22,user1073,purchase,1189.53,GBP,Liverpool,iPhone 13
6949,2025-06-21 20:52:04 - user=user1089 - action=cashout €1267.81 - ATM: None - device=Nokia 3310,2025-06-21 20:52:04,user1089,cashout,1267.81,EUR,Unknown,Nokia 3310
6950,2025-06-13 09:15:53 | user: user1068 | txn: cashout of €971.34 from Glasgow | device: Pixel 6,2025-06-13 09:15:53,user1068,cashout,971.34,EUR,Glasgow,Pixel 6
6951,2025-07-28 03:28:10 | user: user1033 | txn: transfer of $805.75 from London | device: Xiaomi Mi 11,2025-07-28 03:28:10,user1033,transfer,805.75,USD,London,Xiaomi Mi 11
6952,2025-07-11 08:24:21 - user=user1024 - action=deposit $4488.6 - ATM: Manchester - device=Samsung Galaxy S10,2025-07-11 08:24:21,user1024,deposit,4488.6,USD,Manchester,Samsung Galaxy S10
6953,2025-06-19 06:51:59 | user: user1074 | txn: purchase of €4813.34 from Glasgow | device: Huawei P30,2025-06-19 06:51:59,user1074,purchase,4813.34,EUR,Glasgow,Huawei P30
6954,usr:user1092|deposit|€2346.34|Manchester|2025-06-06 18:10:43|None,2025-06-06 18:10:43,user1092,deposit,2346.34,EUR,Manchester,Unknown
6955,user1090 2025-07-17 05:09:25 top-up 3147.87 Leeds Pixel 6,2025-07-17 05:09:25,user1090,top-up,3147.87,GBP,Leeds,Pixel 6
6956,2025-07-21 12:54:15 - user=user1006 - action=cashout £753.56 - ATM: Leeds - device=Xiaomi Mi 11,2025-07-21 12:54:15,user1006,cashout,753.56,GBP,Leeds,Xiaomi Mi 11
6957,usr:user1091|debit|£615.08|London|2025-07-30 04:50:49|Samsung Galaxy S10,2025-07-30 04:50:49,user1091,debit,615.08,GBP,London,Samsung Galaxy S10
6958,user1077 2025-06-10 03:15:52 debit 3460.1 None Huawei P30,2025-06-10 03:15:52,user1077,debit,3460.1,GBP,Unknown,Huawei P30
6959,22/07/2025 06:43:10 ::: user1034 *** TRANSFER ::: amt:1041.74£ @ London <Samsung Galaxy S10>,2025-07-22 06:43:10,user1034,transfer,1041.74,GBP,London,Samsung Galaxy S10
6960,user1037 2025-07-03 01:30:34 transfer 646.2 Manchester Xiaomi Mi 11,2025-07-03 01:30:34,user1037,transfer,646.2,GBP,Manchester,Xiaomi Mi 11
6961,2025-06-16 10:40:05::user1035::purchase::4940.25::Glasgow::Pixel 6,2025-06-16 10:40:05,user1035,purchase,4940.25,GBP,Glasgow,Pixel 6
6962,2025-06-26 04:32:20 - user=user1064 - action=debit £3134.78 - ATM: Manchester - device=iPhone 13,2025-06-26 04:32:20,user1064,debit,3134.78,GBP,Manchester,iPhone 13
6963,2025-06-15 08:47:39 | user: user1081 | txn: transfer of €4792.9 from Liverpool | device: Xiaomi Mi 11,2025-06-15 08:47:39,user1081,transfer,4792.9,EUR,Liverpool,Xiaomi Mi 11
6964,usr:user1049|purchase|$3627.45|None|2025-07-09 15:47:00|Xiaomi Mi 11,2025-07-09 15:47:00,user1049,purchase,3627.45,USD,Unknown,Xiaomi Mi 11
6965,2025-06-03 00:39:39 - user=user1057 - action=withdrawal €3172.24 - ATM: Manchester - device=Pixel 6,2025-06-03 00:39:39,user1057,withdrawal,3172.24,EUR,Manchester,Pixel 6
6966,2025-06-18 08:06:05 - user=user1058 - action=purchase £376.72 - ATM: London - device=None,2025-06-18 08:06:05,user1058,purchase,376.72,GBP,London,Unknown
6967,2025-07-29 08:17:45 | user: user1017 | txn: refund of £1962.41 from Birmingham | device: Samsung Galaxy S10,2025-07-29 08:17:45,user1017,refund,1962.41,GBP,Birmingham,Samsung Galaxy S10
6968,2025-06-05 22:11:49::user1035::top-up::4140.43::Leeds::Pixel 6,2025-06-05 22:11:49,user1035,top-up,4140.43,GBP,Leeds,Pixel 6
6969,05/07/2025 16:09:08 ::: user1014 *** TRANSFER ::: amt:678.15€ @ Glasgow <Nokia 3310>,2025-07-05 16:09:08,user1014,transfer,678.15,EUR,Glasgow,Nokia 3310
6970,usr:user1013|withdrawal|£833.46|Liverpool|2025-06-09 12:18:42|Huawei P30,2025-06-09 12:18:42,user1013,withdrawal,833.46,GBP,Liverpool,Huawei P30
6971,23/06/2025 09:17:18 ::: user1040 *** CASHOUT ::: amt:1572.97£ @ Birmingham <None>,2025-06-23 09:17:18,user1040,cashout,1572.97,GBP,Birmingham,Unknown
6972,usr:user1046|deposit|£1282.3|Manchester|2025-06-08 08:53:04|Samsung Galaxy S10,2025-06-08 08:53:04,user1046,deposit,1282.3,GBP,Manchester,Samsung Galaxy S10
6973,user1085 2025-06-23 23:40:38 purchase 1296.59 Manchester iPhone 13,2025-06-23 23:40:38,user1085,purchase,1296.59,GBP,Manchester,iPhone 13
6974,07/06/2025 02:15:40 ::: user1094 *** REFUND ::: amt:3395.52$ @ Manchester <None>,2025-06-07 02:15:40,user1094,refund,3395.52,USD,Manchester,Unknown
6975,usr:user1020|transfer|€1068.2|Cardiff|2025-06-09 07:33:52|Pixel 6,2025-06-09 07:33:52,user1020,transfer,1068.2,EUR,Cardiff,Pixel 6
6976,usr:user1032|refund|€1392.9|Cardiff|2025-06-10 11:59:51|None,2025-06-10 11:59:51,user1032,refund,1392.9,EUR,Cardiff,Unknown
6977,2025-06-27 10:07:37::user1068::top-up::3926.03::Cardiff::Huawei P30,2025-06-27 10:07:37,user1068,top-up,3926.03,GBP,Cardiff,Huawei P30
6978,11/07/2025 22:24:23 ::: user1029 *** REFUND ::: amt:886.44€ @ Birmingham <Xiaomi Mi 11>,2025-07-11 22:24:23,user1029,refund,886.44,EUR,Birmingham,Xiaomi Mi 11
6979,2025-07-12 22:49:11 - user=user1048 - action=deposit $1284.36 - ATM: London - device=Xiaomi Mi 11,2025-07-12 22:49:11,user1048,deposit,1284.36,USD,London,Xiaomi Mi 11
6980,05/07/2025 09:56:30 ::: user1075 *** DEBIT ::: amt:2016.7$ @ Leeds <iPhone 13>,2025-07-05 09:56:30,user1075,debit,2016.7,USD,Leeds,iPhone 13
6981,2025-06-25 02:45:26 - user=user1005 - action=top-up $1613.53 - ATM: Liverpool - device=Huawei P30,2025-06-25 02:45:26,user1005,top-up,1613.53,USD,Liverpool,Huawei P30
6982,2025-06-28 23:27:27 | user: user1029 | txn: purchase of €302.31 from None | device: None,2025-06-28 23:27:27,user1029,purchase,302.31,EUR,Unknown,Unknown
6983,2025-06-22 02:30:49 | user: user1070 | txn: purchase of €1277.38 from Leeds | device: Samsung Galaxy S10,2025-06-22 02:30:49,user1070,purchase,1277.38,EUR,Leeds,Samsung Galaxy S10
6984,2025-06-25 13:32:35 - user=user1092 - action=debit £1718.96 - ATM: Manchester - device=Nokia 3310,2025-06-25 13:32:35,user1092,debit,1718.96,GBP,Manchester,Nokia 3310
6985,2025-06-05 03:49:01 >> [user1025] did purchase - amt=£2745.48 - Manchester // dev:None,2025-06-05 03:49:01,user1025,purchase,2745.48,GBP,Manchester,Unknown
6986,2025-07-06 09:16:55::user1097::top-up::66.76::Cardiff::None,2025-07-06 09:16:55,user1097,top-up,66.76,GBP,Cardiff,Unknown
6987,2025-07-23 04:48:56 - user=user1026 - action=withdrawal $1816.87 - ATM: Manchester - device=Huawei P30,2025-07-23 04:48:56,user1026,withdrawal,1816.87,USD,Manchester,Huawei P30
6988,2025-06-06 04:14:55::user1014::deposit::1326.35::None::None,2025-06-06 04:14:55,user1014,deposit,1326.35,GBP,Unknown,Unknown
6989,usr:user1033|transfer|€1549.5|Manchester|2025-07-18 05:27:09|Huawei P30,2025-07-18 05:27:09,user1033,transfer,1549.5,EUR,Manchester,Huawei P30
6990,usr:user1009|cashout|$4342.62|Manchester|2025-07-10 03:00:44|Pixel 6,2025-07-10 03:00:44,user1009,cashout,4342.62,USD,Manchester,Pixel 6
6991,usr:user1080|debit|€1715.43|London|2025-07-16 08:59:14|iPhone 13,2025-07-16 08:59:14,user1080,debit,1715.43,EUR,London,iPhone 13
6992,2025-07-12 01:05:26::user1073::cashout::3748.21::Cardiff::Huawei P30,2025-07-12 01:05:26,user1073,cashout,3748.21,GBP,Cardiff,Huawei P30
6993,28/07/2025 05:51:47 ::: user1029 *** TOP-UP ::: amt:3998.77£ @ Liverpool <Pixel 6>,2025-07-28 05:51:47,user1029,top-up,3998.77,GBP,Liverpool,Pixel 6
6994,2025-06-18 07:31:05 - user=user1000 - action=deposit €4537.72 - ATM: Cardiff - device=None,2025-06-18 07:31:05,user1000,deposit,4537.72,EUR,Cardiff,Unknown
6995,2025-06-28 11:08:11 >> [user1077] did deposit - amt=£641.58 - Birmingham // dev:None,2025-06-28 11:08:11,user1077,deposit,641.58,GBP,Birmingham,Unknown
6996,04/06/2025 16:27:41 ::: user1075 *** PURCHASE ::: amt:119.98€ @ Liverpool <Pixel 6>,2025-06-04 16:27:41,user1075,purchase,119.98,EUR,Liverpool,Pixel 6
6997,user1098 2025-07-17 01:18:59 cashout 4578.07 None iPhone 13,2025-07-17 01:18:59,user1098,cashout,4578.07,GBP,Unknown,iPhone 13
6998,user1033 2025-07-31 04:36:02 purchase 3484.01 Liverpool Xiaomi Mi 11,2025-07-31 04:36:02,user1033,purchase,3484.01,GBP,Liverpool,Xiaomi Mi 11
6999,2025-07-21 01:29:00::user1063::purchase::1639.38::Leeds::Samsung Galaxy S10,2025-07-21 01:29:00,user1063,purchase,1639.38,GBP,Leeds,Samsung Galaxy S10
7000,2025-07-05 07:31:31 - user=user1096 - action=top-up €2956.53 - ATM: Manchester - device=Samsung Galaxy S10,2025-07-05 07:31:31,user1096,top-up,2956.53,EUR,Manchester,Samsung Galaxy S10
7001,27/07/2025 08:01:02 ::: user1093 *** TOP-UP ::: amt:1662.75£ @ London <iPhone 13>,2025-07-27 08:01:02,user1093,top-up,1662.75,GBP,London,iPhone 13
7002,usr:user1026|purchase|£1263.16|Leeds|2025-07-27 09:15:26|Pixel 6,2025-07-27 09:15:26,user1026,purchase,1263.16,GBP,Leeds,Pixel 6
7003,2025-06-21 09:20:06 >> [user1032] did top-up - amt=$4578.65 - Cardiff // dev:iPhone 13,2025-06-21 09:20:06,user1032,top_up,4578.65,USD,Cardiff,iPhone 13
7004,2025-06-19 14:15:48 - user=user1067 - action=deposit £1340.11 - ATM: Liverpool - device=iPhone 13,2025-06-19 14:15:48,user1067,deposit,1340.11,GBP,Liverpool,iPhone 13
7005,2025-06-24 05:00:11 | user: user1048 | txn: refund of $4548.75 from None | device: Samsung Galaxy S10,2025-06-24 05:00:11,user1048,refund,4548.75,USD,Unknown,Samsung Galaxy S10
7006,user1034 2025-07-02 00:25:45 top-up 1602.02 Liverpool iPhone 13,2025-07-02 00:25:45,user1034,top-up,1602.02,GBP,Liverpool,iPhone 13
7007,09/07/2025 13:07:57 ::: user1013 *** TOP-UP ::: amt:4396.26$ @ Birmingham <iPhone 13>,2025-07-09 13:07:57,user1013,top-up,4396.26,USD,Birmingham,iPhone 13
7008,2025-07-20 17:32:53 >> [user1020] did refund - amt=£3992.49 - Birmingham // dev:None,2025-07-20 17:32:53,user1020,refund,3992.49,GBP,Birmingham,Unknown
7009,2025-07-07 09:40:00 | user: user1032 | txn: cashout of €4382.57 from London | device: iPhone 13,2025-07-07 09:40:00,user1032,cashout,4382.57,EUR,London,iPhone 13
7010,2025-06-01 22:09:52::user1034::top-up::4703.05::Liverpool::None,2025-06-01 22:09:52,user1034,top-up,4703.05,GBP,Liverpool,Unknown
7011,2025-07-10 15:15:47 >> [user1029] did refund - amt=£3671.56 - Birmingham // dev:Samsung Galaxy S10,2025-07-10 15:15:47,user1029,refund,3671.56,GBP,Birmingham,Samsung Galaxy S10
7012,2025-07-17 08:46:45 >> [user1081] did cashout - amt=$516.99 - Manchester // dev:Xiaomi Mi 11,2025-07-17 08:46:45,user1081,cashout,516.99,USD,Manchester,Xiaomi Mi 11
7013,usr:user1014|debit|€90.29|Liverpool|2025-06-18 20:35:35|Xiaomi Mi 11,2025-06-18 20:35:35,user1014,debit,90.29,EUR,Liverpool,Xiaomi Mi 11
7014,09/07/2025 03:32:31 ::: user1000 *** TRANSFER ::: amt:4480.59£ @ Birmingham <iPhone 13>,2025-07-09 03:32:31,user1000,transfer,4480.59,GBP,Birmingham,iPhone 13
7015,2025-06-30 02:52:07 >> [user1092] did refund - amt=£4019.7 - None // dev:None,2025-06-30 02:52:07,user1092,refund,4019.7,GBP,Unknown,Unknown
7016,usr:user1054|debit|€2368.96|Manchester|2025-07-07 01:40:20|iPhone 13,2025-07-07 01:40:20,user1054,debit,2368.96,EUR,Manchester,iPhone 13
7017,2025-07-06 19:27:38::user1017::top-up::2928.91::London::Pixel 6,2025-07-06 19:27:38,user1017,top-up,2928.91,GBP,London,Pixel 6
7018,usr:user1024|transfer|$4410.25|None|2025-06-13 05:46:26|None,2025-06-13 05:46:26,user1024,transfer,4410.25,USD,Unknown,Unknown
7019,usr:user1032|withdrawal|$1542.26|None|2025-06-26 16:08:58|iPhone 13,2025-06-26 16:08:58,user1032,withdrawal,1542.26,USD,Unknown,iPhone 13
7020,2025-07-07 04:32:11 - user=user1014 - action=debit €2440.32 - ATM: Birmingham - device=Nokia 3310,2025-07-07 04:32:11,user1014,debit,2440.32,EUR,Birmingham,Nokia 3310
7021,2025-07-26 11:22:08 - user=user1046 - action=cashout £3049.77 - ATM: Liverpool - device=None,2025-07-26 11:22:08,user1046,cashout,3049.77,GBP,Liverpool,Unknown
7022,2025-07-06 22:26:34 - user=user1087 - action=purchase €2281.06 - ATM: London - device=Pixel 6,2025-07-06 22:26:34,user1087,purchase,2281.06,EUR,London,Pixel 6
7023,user1048 2025-06-02 15:55:17 refund 3371.82 None Nokia 3310,2025-06-02 15:55:17,user1048,refund,3371.82,GBP,Unknown,Nokia 3310
7024,2025-07-09 03:13:32 - user=user1037 - action=purchase €1149.56 - ATM: Cardiff - device=Xiaomi Mi 11,2025-07-09 03:13:32,user1037,purchase,1149.56,EUR,Cardiff,Xiaomi Mi 11
7025,user1084 2025-06-15 17:21:08 deposit 2167.69 None Huawei P30,2025-06-15 17:21:08,user1084,deposit,2167.69,GBP,Unknown,Huawei P30
7026,user1013 2025-06-06 04:41:03 cashout 3816.84 Birmingham Nokia 3310,2025-06-06 04:41:03,user1013,cashout,3816.84,GBP,Birmingham,Nokia 3310
7027,2025-06-15 05:11:23 - user=user1077 - action=debit $507.55 - ATM: Glasgow - device=Xiaomi Mi 11,2025-06-15 05:11:23,user1077,debit,507.55,USD,Glasgow,Xiaomi Mi 11
7028,2025-06-08 17:45:09::user1014::deposit::472.86::Birmingham::None,2025-06-08 17:45:09,user1014,deposit,472.86,GBP,Birmingham,Unknown
7029,2025-07-08 07:39:11 >> [user1082] did refund - amt=£2453.96 - Birmingham // dev:Xiaomi Mi 11,2025-07-08 07:39:11,user1082,refund,2453.96,GBP,Birmingham,Xiaomi Mi 11
7030,2025-07-03 20:48:46 - user=user1008 - action=purchase £867.27 - ATM: London - device=iPhone 13,2025-07-03 20:48:46,user1008,purchase,867.27,GBP,London,iPhone 13
7031,2025-06-03 17:52:10 - user=user1028 - action=transfer €3290.46 - ATM: Glasgow - device=Pixel 6,2025-06-03 17:52:10,user1028,transfer,3290.46,EUR,Glasgow,Pixel 6
7032,30/07/2025 09:24:11 ::: user1090 *** DEPOSIT ::: amt:1350.03£ @ Manchester <iPhone 13>,2025-07-30 09:24:11,user1090,deposit,1350.03,GBP,Manchester,iPhone 13
7033,usr:user1003|top-up|€3433.04|Leeds|2025-07-25 12:20:18|iPhone 13,2025-07-25 12:20:18,user1003,top-up,3433.04,EUR,Leeds,iPhone 13
7034,2025-07-23 08:35:56 - user=user1075 - action=purchase £3893.75 - ATM: Liverpool - device=Pixel 6,2025-07-23 08:35:56,user1075,purchase,3893.75,GBP,Liverpool,Pixel 6
7035,02/07/2025 10:00:37 ::: user1081 *** WITHDRAWAL ::: amt:2545.11£ @ None <iPhone 13>,2025-07-02 10:00:37,user1081,withdrawal,2545.11,GBP,Unknown,iPhone 13
7036,usr:user1027|top-up|€2243.62|Glasgow|2025-06-11 09:15:40|Xiaomi Mi 11,2025-06-11 09:15:40,user1027,top-up,2243.62,EUR,Glasgow,Xiaomi Mi 11
7037,usr:user1054|transfer|£1931.47|Birmingham|2025-07-19 21:48:28|Nokia 3310,2025-07-19 21:48:28,user1054,transfer,1931.47,GBP,Birmingham,Nokia 3310
7038,2025-07-16 18:23:40 | user: user1034 | txn: cashout of €2182.43 from Liverpool | device: Nokia 3310,2025-07-16 18:23:40,user1034,cashout,2182.43,EUR,Liverpool,Nokia 3310
7039,2025-07-20 17:09:32 >> [user1083] did transfer - amt=£2858.99 - Liverpool // dev:Nokia 3310,2025-07-20 17:09:32,user1083,transfer,2858.99,GBP,Liverpool,Nokia 3310
7040,2025-06-27 21:52:08 >> [user1071] did purchase - amt=$1041.22 - Cardiff // dev:Huawei P30,2025-06-27 21:52:08,user1071,purchase,1041.22,USD,Cardiff,Huawei P30
7041,2025-06-03 12:08:16 | user: user1014 | txn: debit of £4730.0 from Liverpool | device: None,2025-06-03 12:08:16,user1014,debit,4730.0,GBP,Liverpool,Unknown
7042,usr:user1095|purchase|£2100.07|Leeds|2025-07-02 04:03:37|None,2025-07-02 04:03:37,user1095,purchase,2100.07,GBP,Leeds,Unknown
7043,2025-06-27 03:11:55::user1087::withdrawal::1320.61::Birmingham::iPhone 13,2025-06-27 03:11:55,user1087,withdrawal,1320.61,GBP,Birmingham,iPhone 13
7044,2025-07-07 12:22:33 | user: user1010 | txn: debit of £3165.27 from Leeds | device: Pixel 6,2025-07-07 12:22:33,user1010,debit,3165.27,GBP,Leeds,Pixel 6
7045,09/07/2025 12:48:20 ::: user1020 *** WITHDRAWAL ::: amt:4790.06£ @ London <Pixel 6>,2025-07-09 12:48:20,user1020,withdrawal,4790.06,GBP,London,Pixel 6
